textgroup;context;source;language;plural;translation
field;field_paddle_show_next_level:poll:description;"Show the next level menu items on the basic page.";fr;0;"Afficher les éléments de menu du niveau suivant sur la page de base."
field;field_paddle_show_next_level:poll:description;"Show the next level menu items on the basic page.";nl;0;"Toon het volgende niveau met menu items op de pagina."
field;field_paddle_show_next_level:poll:label;"Show next level menu items";fr;0;"Afficher les éléments de menu du niveau suivant"
field;field_paddle_show_next_level:poll:label;"Show next level menu items";nl;0;"Toon het volgende niveau van menu items"
field;field_paddle_show_next_level:quiz_page:label;"Show next level menu items";nl;0;"Toon menu items van het volgende niveau"
field;field_paddle_show_next_level:simple_contact_page:description;"Show the next level menu items on the basic page.";fr;0;"Afficher les éléments de menu du niveau suivant sur la page de base."
field;field_paddle_show_next_level:simple_contact_page:description;"Show the next level menu items on the basic page.";nl;0;"Toon de volgende level menu items op de pagina."
field;field_paddle_show_next_level:simple_contact_page:description;"Show the next level menu items on the simple contact page.";fr;0;"Afficher les éléments de menu du niveau suivant sur la page de contact simple."
field;field_paddle_show_next_level:simple_contact_page:description;"Show the next level menu items on the simple contact page.";nl;0;"Toon de volgende level menu items op het contactformulier."
field;field_paddle_show_next_level:simple_contact_page:label;"Show next level menu items";fr;0;"Afficher les éléments de menu du niveau suivant"
field;field_paddle_show_next_level:simple_contact_page:label;"Show next level menu items";nl;0;"Toon het volgende niveau van menu items"
field;field_paddle_tags:paddle_cirro_page:label;Tags;nl;0;Trefwoorden
field;field_paddle_tags:paddle_maps_page:label;Tags;nl;0;"Vrije tags"
field;field_paddle_target_group:paddle_product:label;"Target group";nl;0;Doelgroep
field;field_paddle_user_notifications:#allowed_values:node_update_responsible;"A page I am responsible for been modified";fr;0;"Une page dont je suis responsable à été modifiée"
field;field_paddle_user_notifications:#allowed_values:node_update_responsible;"A page I am responsible for been modified";nl;0;"Een pagina waar ik verantwoordelijk voor ben is gewijzigd"
field;field_paddle_user_notifications:#allowed_values:node_update_responsible;"A page I am responsible for has been modified";fr;0;"Une page dont je suis responsable à été modifiée"
field;field_paddle_user_notifications:#allowed_values:node_update_responsible;"A page I am responsible for has been modified";nl;0;"Een pagina waar ik verantwoordelijk voor ben is gewijzigd"
field;field_paddle_user_notifications:#allowed_values:note_added_responsible;"Editorial note has been added to a node I'm responsible for";fr;0;"Ajout d'une note à un noeud dont je suis responsable"
field;field_paddle_user_notifications:#allowed_values:note_added_responsible;"Editorial note has been added to a node I'm responsible for";nl;0;"Een notitie is toegevoegd aan een pagina waar ik verantwoordelijk voor ben"
field;field_paddle_user_notifications:#allowed_values:page_assigned;"A page is assigned to me";fr;0;"Une page m'est assignée"
field;field_paddle_user_notifications:#allowed_values:page_assigned;"A page is assigned to me";nl;0;"Een pagina is toegewezen aan mij"
field;field_paddle_user_notifications:#allowed_values:page_expiration;"Expiration date of a page is within two weeks";fr;0;"La date d'expiration de la page est dans 2 semaines."
field;field_paddle_user_notifications:#allowed_values:page_expiration;"Expiration date of a page is within two weeks";nl;0;"Vervaldatum van een pagina is over 2 weken"
field;field_paddle_user_notifications:#allowed_values:page_expired;"Expiration date of a page has elapsed";fr;0;"La date d'expiration de la page est écoulée"
field;field_paddle_user_notifications:#allowed_values:page_expired;"Expiration date of a page has elapsed";nl;0;"Vervaldatum van een pagina is verstreken"
field;field_paddle_user_notifications:user:label;Notifications;fr;0;Notifications
field;field_paddle_user_notifications:user:label;Notifications;nl;0;Notificaties
field;field_paddle_user_real_name:user:label;Name;fr;0;Nom
field;field_paddle_user_real_name:user:label;Name;nl;0;Naam
field;field_paddle_user_telephone:user:label;"Telephone number";fr;0;"Numéro de téléphone"
field;field_paddle_user_telephone:user:label;"Telephone number";nl;0;Telefoonnummer
field;field_page_responsible_author:basic_page:label;"Page responsible author";fr;0;"Responsable du page"
field;field_page_responsible_author:basic_page:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:calendar_item:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:company_page:label;"Page responsible author";fr;0;"Responsable du page"
field;field_page_responsible_author:company_page:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:contact_person:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:landing_page:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:newsletter:label;"Page responsible author";fr;0;"Page auteur responsable"
field;field_page_responsible_author:newsletter:label;"Page responsible author";nl;0;"Pagina verantwoordelijke auteur"
field;field_page_responsible_author:news_item:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:organizational_unit:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:paddle_advanced_search_page:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:paddle_cirro_page:label;"Page responsible author";fr;0;"Page auteur responsable"
field;field_page_responsible_author:paddle_cirro_page:label;"Page responsible author";nl;0;"Pagina verantwoordelijke auteur"
field;field_page_responsible_author:paddle_ebl_page:label;"Page responsible author";fr;0;"Page auteur responsable"
field;field_page_responsible_author:paddle_ebl_page:label;"Page responsible author";nl;0;"Pagina verantwoordelijke auteur"
field;field_page_responsible_author:paddle_formbuilder_page:label;"Page responsible author";fr;0;"Page auteur responsable"
field;field_page_responsible_author:paddle_formbuilder_page:label;"Page responsible author";nl;0;"Pagina verantwoordelijke auteur"
field;field_page_responsible_author:paddle_maps_page:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:paddle_overview_page:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:poll:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_page_responsible_author:simple_contact_page:label;"Page responsible author";nl;0;Paginaverantwoordelijke
field;field_scald_alt_tag:image:label;"Alternative text";fr;0;"Texte alternatif"
field;field_scald_alt_tag:image:label;"Alternative text";nl;0;"Afbeelding alternatieve tekst "
field;field_scald_caption:image:label;Caption;fr;0;Légende
field;field_scald_caption:image:label;Caption;nl;0;Onderschrift
field;field_scald_description:image:label;Description;fr;0;Description
field;field_scald_description:image:label;Description;nl;0;Beschrijving
field;field_scald_meta_data:image:label;"Meta data";fr;0;métadonnées
field;field_scald_meta_data:image:label;"Meta data";nl;0;"Meta data"
field;field_scald_set_removal_date:file:description;"Check the file removal dates and delete the file when passed.";nl;0;"Stel de datum in om het bestand te verwijderen."
field;field_scald_set_removal_date:file:label;"Set removal date";nl;0;"Stel de verwijderdatum in"
field;field_show_body:landing_page:label;"Show body";fr;0;"Afficher le corps"
field;field_show_body:landing_page:label;"Show body";nl;0;"Toon body tekst"
field;field_show_breadcrumb:basic_page:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";fr;0;"Afficher le breadcrumb sur la page de base. Ceci ne produira d'effet que si le thème actif prend en charge les breadcrumbs."
field;field_show_breadcrumb:basic_page:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";nl;0;"Toon de breadcrumb op de pagina. Dit heeft enkel effect als het actieve theme breadcrumbs ondersteunt."
field;field_show_breadcrumb:basic_page:label;"Show breadcrumb";fr;0;"Afficher le breadcrumb"
field;field_show_breadcrumb:basic_page:label;"Show breadcrumb";nl;0;"Toon breadcrumb"
field;field_show_breadcrumb:calendar_item:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";fr;0;"Afficher le breadcrumb sur la page de base. Ceci ne produira d'effet que si le thème actif prend en charge les breadcrumbs."
field;field_show_breadcrumb:calendar_item:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";nl;0;"Laat het broodkruimelpad zien op de pagina. Dit zal alleen effect hebben wanneer de broodkruimels ingeschakeld zijn."
field;field_show_breadcrumb:calendar_item:label;"Show breadcrumb";fr;0;"Afficher le breadcrumb"
field;field_show_breadcrumb:calendar_item:label;"Show breadcrumb";nl;0;"Toon breadcrumb"
field;field_show_breadcrumb:company_page:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";fr;0;"Afficher le breadcrumb sur la page de base. Ceci ne produira d'effet que si le thème actif prend en charge les breadcrumbs."
field;field_show_breadcrumb:company_page:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";nl;0;"Toon de breadcrumb op de pagina. Dit zal enkel werken wanneer het actieve theme dit ondersteunt."
field;field_show_breadcrumb:company_page:label;"Show breadcrumb";fr;0;"Afficher le fil d'Ariane"
field;field_show_breadcrumb:company_page:label;"Show breadcrumb";nl;0;"Toon broodkruimel"
field;field_show_breadcrumb:contact_person:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";fr;0;"Afficher le breadcrumb sur la page de base. Ceci ne produira d'effet que si le thème actif prend en charge les breadcrumbs."
field;field_show_breadcrumb:contact_person:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";nl;0;"Toon de breadcrumb op de persoonsfiche. Dit zal enkel werken wanneer het actieve theme dit ondersteunt."
field;field_show_breadcrumb:contact_person:description;"Show the breadcrumb on the contact person. This will only have effect if the active theme supports breadcrumbs.";fr;0;"Afficher le breadcrumb sur la personne de contact. Ceci ne produira d'effet que si le thème actif prend en charge les breadcrumbs."
field;field_show_breadcrumb:contact_person:description;"Show the breadcrumb on the contact person. This will only have effect if the active theme supports breadcrumbs.";nl;0;"Toon de breadcrumb op de persoonsfiche. Dit zal enkel werken wanneer het actieve theme dit ondersteunt."
field;field_show_breadcrumb:contact_person:label;"Show breadcrumb";fr;0;"Afficher le breadcrumb"
field;field_show_breadcrumb:contact_person:label;"Show breadcrumb";nl;0;"Toon breadcrumb"
field;field_show_breadcrumb:landing_page:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";fr;0;"Afficher le breadcrumb sur la page de base. Ceci ne produira d'effet que si le thème actif prend en charge les breadcrumbs."
field;field_show_breadcrumb:landing_page:description;"Show the breadcrumb on the basic page. This will only have effect if the active theme supports breadcrumbs.";nl;0;"Toon de breadcrumb op de pagina. Dit zal enkel werken wanneer het actieve theme dit ondersteunt."
field;field_show_breadcrumb:landing_page:description;"Show the breadcrumb on the landing page. This will only have effect if the active theme supports breadcrumbs.";fr;0;"Afficher le breadcrumb sur la page de destination. Ceci n'aura deffet que si le thème actif prend en charge les breadcrumbs."
